Drug Name,Drug ID,Cell Line Name,Cosmic ID,TCGA Classification,Tissue,Tissue Sub-type,IC50,AUC,Max Conc,RMSE,Z score,Dataset Version
"Serdemetan","1133","TGBC24TKB","910695","UNCLASSIFIED","digestive_system","biliary_tract","5.7539703685974306",".97532655064315654","10",".0237879869703344","1.5734763030789953","GDSC2"
"Serdemetan","1133","A388","910697","UNCLASSIFIED","skin","skin_other","3.3097460575631907",".91330225818811894","10",".042146585722999091","-.34518996527361523","GDSC2"
"Serdemetan","1133","BFTC-909","910698","KIRC","kidney","kidney","3.4221704564860436",".9398288086554849","10",".021317151461295553","-.25693910344423482","GDSC2"
"Serdemetan","1133","C2BBe1","910700","COREAD","digestive_system","large_intestine","5.6811757527150712",".95454808106152655","10",".035465069693728667","1.5163340132406009","GDSC2"
"Serdemetan","1133","SCC-25","910701","HNSC","aero_digestive_tract","head_and_neck","3.7215806129942108",".95479886499588551","10",".11284324493542292","-.021908232872737198","GDSC2"
"Serdemetan","1133","AsPC-1","910702","PAAD","pancreas","pancreas","6.7648194265171764",".93990189880492458","10",".082200336228381188","2.3669722114009142","GDSC2"
"Serdemetan","1133","CA46","910703","UNCLASSIFIED","blood","Burkitt_lymphoma","3.1157976340281661",".92161434811377374","10",".091535160464046528","-.49743552487995057","GDSC2"
"Serdemetan","1133","AU565","910704","BRCA","breast","breast","2.7881812181928742",".91180039172230398","10",".069505655740457001","-.75460773415062055","GDSC2"
"Serdemetan","1133","BALL-1","910705","UNCLASSIFIED","blood","B_cell_leukemia","1.5963281455261811",".86128118964255251","10",".087018822811536389","-1.6901881050006193","GDSC2"
"Serdemetan","1133","BL-41","910706","UNCLASSIFIED","blood","Burkitt_lymphoma","3.3563097236357158",".99344319080308618","10",".10536381418147611","-.30863843642216315","GDSC2"
"Serdemetan","1133","BV-173","910710","LCML","blood","chronic_myeloid_leukaemia",".41362179646071673",".70566851828332222","10",".099335234240749748","-2.6185884842433027","GDSC2"
"Serdemetan","1133","IA-LM","910779","UNCLASSIFIED","lung","lung_NSCLC_large_cell","6.0799316648050654",".98736621826979254","10",".034662703371399477","1.8293492771749973","GDSC2"
"Serdemetan","1133","TGW","910780","NB","nervous_system","neuroblastoma","4.4805016011789771",".97604791415443304","10",".073691986902874693",".57382927526079641","GDSC2"
"Serdemetan","1133","AN3-CA","910781","UCEC","urogenital_system","endometrium","5.3234307776243543",".986542992389281","10",".038762312564201526","1.2355114990054956","GDSC2"
"Serdemetan","1133","A204","910784","UNCLASSIFIED","soft_tissue","rhabdomyosarcoma","3.6676731246544878",".91531576309581886","10",".055955880634336354","-.064224512529277009","GDSC2"
"Serdemetan","1133","NY","910849","UNCLASSIFIED","bone","osteosarcoma","5.168891345022824",".97755194677566459","10",".041815071626653461","1.1142011940861227","GDSC2"
"Serdemetan","1133","C3A","910850","LIHC","digestive_system","liver","5.717129237340373",".9578227326964579","10",".043984686742995424","1.5445567659024104","GDSC2"
"Serdemetan","1133","A427","910851","UNCLASSIFIED","lung","lung_NSCLC_not_specified","2.6572040764121927",".91540711862146951","10",".10133091604904111","-.85742212099938575","GDSC2"
"Serdemetan","1133","CAL-85-1","910852","BRCA","breast","breast","3.9326320525076031",".94770367932716715","10",".10855727334050903",".14376284569953315","GDSC2"
"Serdemetan","1133","CHL-1","910853","SKCM","skin","melanoma","4.5888195613081653",".9667518143393331","10",".072234551887468676",".6588566663306028","GDSC2"
"Serdemetan","1133","RL","910861","DLBC","blood","B_cell_lymphoma","2.6921257019309386",".91675054276274781","10",".054434366739280378","-.83000935670587128","GDSC2"
"Serdemetan","1133","NCI-H146","910899","SCLC","lung","lung_small_cell_carcinoma","3.2820182264836757",".92800331906557476","10",".072737900023654531","-.36695574754927457","GDSC2"
"Serdemetan","1133","NCI-H1651","910900","LUAD","lung","lung_NSCLC_adenocarcinoma","3.0683745672313076",".92285665922947169","10",".054768721560632179","-.53466166578453245","GDSC2"
"Serdemetan","1133","RPMI-7951","910903","SKCM","skin","melanoma","3.1423074649808602",".93345743583788887","10",".029942069272664448","-.47662584787974849","GDSC2"
"Serdemetan","1133","SCC-4","910904","HNSC","aero_digestive_tract","head_and_neck","3.6464944894822042",".93096860449456798","10",".082754827015906043","-.08084930949711859","GDSC2"
"Serdemetan","1133","SNU-C1","910905","COREAD","digestive_system","large_intestine","3.5017655088308808",".90787486944365725","10",".038499237745639743","-.1944586095826957","GDSC2"
"Serdemetan","1133","SW1990","910907","PAAD","pancreas","pancreas","4.7778320693103344",".96151600615540966","10",".087749705630000896",".80722763284268972","GDSC2"
"Serdemetan","1133","UACC-812","910910","BRCA","breast","breast","4.26700539490529",".94343356281160107","10",".072515758115843307",".4062391046085595","GDSC2"
"Serdemetan","1133","SCC-15","910911","HNSC","aero_digestive_tract","head_and_neck","5.2461885999227809",".97269150956101891","10",".027501602161915047","1.1748779637849096","GDSC2"
"Serdemetan","1133","CAL-27","910916","HNSC","aero_digestive_tract","head_and_neck","4.1564825602101516",".95208810263061738","10",".033756858765915887",".31948093194209715","GDSC2"
"Serdemetan","1133","BC-3","910918","DLBC","blood","B_cell_lymphoma","1.6778971211118889",".87906639690518629","10",".054043598203786229","-1.6261581216255858","GDSC2"
"Serdemetan","1133","BC-1","910919","DLBC","blood","B_cell_lymphoma","1.7542840779177917",".86735223366550485","10",".088329453230685556","-1.5661959173778184","GDSC2"
"Serdemetan","1133","A704","910920","KIRC","kidney","kidney","4.5048653947934998",".9615163486364291","10",".045858768766231781",".59295435668898555","GDSC2"
"Serdemetan","1133","A101D","910921","SKCM","skin","melanoma","3.492971325124699",".9197078770587932","10",".096450382923425296","-.20136186455752553","GDSC2"
"Serdemetan","1133","769-P","910922","KIRC","kidney","kidney","2.906693339771969",".89684688989134953","10",".089554266069688429","-.66157813411014899","GDSC2"
"Serdemetan","1133","23132-87","910924","STAD","digestive_system","stomach","4.4285395845373223",".9673516562779908","10",".031715345634524175",".53304015123652293","GDSC2"
"Serdemetan","1133","A431","910925","UNCLASSIFIED","skin","skin_other","2.7218808852501328",".8881971753715644","10",".087722775273764209","-.80665214424159082","GDSC2"
"Serdemetan","1133","BFTC-905","910926","BLCA","urogenital_system","bladder","1.0795650274587552",".77183171960469266","10",".13750825569242262","-2.0958366205188819","GDSC2"
"Serdemetan","1133","CAL-51","910927","BRCA","breast","breast","4.2899197650119589",".95788620001471525","10",".038721485853618766",".42422641812382766","GDSC2"
"Serdemetan","1133","SCC-3","910930","DLBC","blood","B_cell_lymphoma","3.4836753324116603",".9770024870117916","10",".019266526671142009","-.20865902937535358","GDSC2"
"Serdemetan","1133","RERF-LC-MS","910931","LUAD","lung","lung_NSCLC_adenocarcinoma","3.3998604970294548",".94029220563462768","10",".025948914516758903","-.27445196691770168","GDSC2"
"Serdemetan","1133","GAK","910932","SKCM","skin","melanoma","3.0321255998383658",".91994093793180631","10",".097245772054779564","-.56311636639669604","GDSC2"
"Serdemetan","1133","AM-38","910933","GBM","nervous_system","glioma","3.3244100045843217",".92582682635015834","10",".053801811569935694","-.33367906572837319","GDSC2"
"Serdemetan","1133","A4-Fuk","910934","DLBC","blood","B_cell_lymphoma","2.0406913072771151",".87904138783413266","10",".058900875898515288","-1.3413720796051136","GDSC2"
"Serdemetan","1133","A3-KAW","910935","DLBC","blood","B_cell_lymphoma","1.5353676508071799",".85336187952174503","10",".030917540965442358","-1.738040850917357","GDSC2"
"Serdemetan","1133","DOK","910936","HNSC","aero_digestive_tract","head_and_neck","3.4852444779583465",".91842143965491263","10",".049596729094061452","-.20742728210200756","GDSC2"
"Serdemetan","1133","COR-L279","910937","SCLC","lung","lung_small_cell_carcinoma","2.6617777763261934",".91640970988569759","10",".0866015157790678","-.85383185978361087","GDSC2"
"Serdemetan","1133","NEC8","910942","UNCLASSIFIED","urogenital_system","testis","3.3350791016783399",".97575027700244077","10",".0074526162609543211","-.32530404195675794","GDSC2"
"Serdemetan","1133","CAS-1","910943","GBM","nervous_system","glioma","4.7381239234683434",".94345923254773045","10",".044816823834084862",".77605754764964263","GDSC2"
"Serdemetan","1133","ALL-PO","910944","ALL","blood","lymphoblastic_leukemia","1.872678222657477",".88215154672663243","10",".083868691357650918","-1.4732589267517937","GDSC2"
"Serdemetan","1133","OCI-AML2","910947","LAML","blood","acute_myeloid_leukaemia","1.1982723077227659",".81853959274040999","10",".092901690970045261","-2.0026538248882861","GDSC2"
"Serdemetan","1133","MFM-223","910948","BRCA","breast","breast","6.2595923024570945",".97040082548465612","10",".050962420159821033","1.9703792160629754","GDSC2"
"Serdemetan","1133","CML-T1","910951","LCML","blood","chronic_myeloid_leukaemia","1.2715357663027156",".82132427545731723","10",".085374380393337918","-1.9451435030877808","GDSC2"
"Serdemetan","1133","CAL-54","910952","KIRC","kidney","kidney","2.8658887519767711",".87209304672852883","10",".063508938282510335","-.69360890388984697","GDSC2"
"Serdemetan","1133","EFO-21","911905","OV","urogenital_system","ovary","5.0800590980465801",".90914887018048995","10",".046136316430397367","1.0444696907024711","GDSC2"
"Serdemetan","1133","LS-1034","917486","COREAD","digestive_system","large_intestine","4.2754036663003996",".96549724994435826","10",".065119604066280715",".41283157648829844","GDSC2"
"Serdemetan","1133","22RV1","924100","PRAD","urogenital_system","prostate","3.0575984658035065",".87533000225363677","10",".028854034246007486","-.54312068577730876","GDSC2"
"Serdemetan","1133","8505C","924102","THCA","thyroid","thyroid","5.9347108841199381",".97649631242883461","10",".024436283420881107","1.7153539240862754","GDSC2"
"Serdemetan","1133","B-CPAP","924104","THCA","thyroid","thyroid","4.7829807186208297",".96273417275240236","10",".036744427453820172",".81126921761665194","GDSC2"
"Serdemetan","1133","BPH-1","924105","UNCLASSIFIED","urogenital_system","prostate","3.9430460845147617",".9300258009354303","10",".030595982807829342",".15193764857645284","GDSC2"
"Serdemetan","1133","CAL-148","924106","BRCA","breast","breast","1.9704315897451026",".85582841261630316","10",".05030865712324703","-1.3965245259023251","GDSC2"
"Serdemetan","1133","CAL-39","924107","CESC","urogenital_system","cervix","2.7005692906587893",".89571446233961416","10",".068586960609490752","-.82338131164354456","GDSC2"
"Serdemetan","1133","CaR-1","924108","COREAD","digestive_system","large_intestine","4.159031034066154",".95512190855865375","10",".038207305852537038",".32148143197853668","GDSC2"
"Serdemetan","1133","HDLM-2","924110","UNCLASSIFIED","blood","Hodgkin_lymphoma","2.9250198343704006",".91961811185751452","10",".084028794100691181","-.64719220936321831","GDSC2"
"Serdemetan","1133","HO-1-N-1","924111","HNSC","aero_digestive_tract","head_and_neck","3.5091407997093178",".94947684940724575","10",".062738764843407527","-.18866915655914807","GDSC2"
"Serdemetan","1133","HTC-C3","924151","THCA","thyroid","thyroid","4.9118730170787464",".96482628160670569","10",".031809474380526628",".9124470449483012","GDSC2"
"Serdemetan","1133","KGN","924186","UNCLASSIFIED","urogenital_system","ovary","4.1736251972487013",".94808829182856569","10",".023788759320135536",".33293755263275709","GDSC2"
"Serdemetan","1133","KLE","924187","UCEC","urogenital_system","endometrium","5.9480392140720042",".95562979516599333","10",".040071262750354636","1.7258163914535534","GDSC2"
"Serdemetan","1133","KNS-81-FD","924188","LGG","nervous_system","glioma","5.1682632948925518",".96411343356885515","10",".10308974768593229","1.1137081875341677","GDSC2"
"Serdemetan","1133","KP-N-RT-BM-1","924189","NB","nervous_system","neuroblastoma","3.4926324437791374",".93824974477511169","10",".075560728697570148","-.20162787950704048","GDSC2"
"Serdemetan","1133","K5","924238","THCA","thyroid","thyroid","3.598522256388947",".93055217941169532","10",".059613433414058239","-.11850653475179863","GDSC2"
"Serdemetan","1133","L-363","924239","MM","blood","myeloma","2.6683948739694334",".94842607397715062","10",".017398151757583007","-.84863757299693376","GDSC2"
"Serdemetan","1133","MDA-MB-415","924240","BRCA","breast","breast","4.3015009114632274",".97549252265147623","10",".080917645438364938",".43331738205237896","GDSC2"
"Serdemetan","1133","NCI-H250","924241","SCLC","lung","lung_small_cell_carcinoma","3.5226472951927583",".91029861905564435","10",".062257662746662022","-.17806683288093833","GDSC2"
"Serdemetan","1133","NCI-H1975","924244","LUAD","lung","lung_NSCLC_adenocarcinoma","5.2457123063283317",".96945086028238014","10",".058621088534723781","1.174504083020621","GDSC2"
"Serdemetan","1133","SW954","924247","UNCLASSIFIED","urogenital_system","urogenital_system_other","2.0401410242936637",".86505336076931161","10",".095995752418291017","-1.3418040405317888","GDSC2"
"Serdemetan","1133","TE-441-T","924248","UNCLASSIFIED","soft_tissue","rhabdomyosarcoma","3.5960905721675358",".93548061315709419","10",".10986090323788311","-.12041535730537707","GDSC2"
"Serdemetan","1133","MKN7","924250","STAD","digestive_system","stomach","5.0174875387237829",".9510749247144088","10",".048822957493523743",".99535229190690966","GDSC2"
"Serdemetan","1133","MDA-MB-157","925338","BRCA","breast","breast","4.903616167864401",".97573273016734696","10",".05256294991082263",".90596558659813253","GDSC2"
"Serdemetan","1133","MMAc-SF","925339","SKCM","skin","melanoma","5.5770758560432379",".98022376463730554","10",".051587658365755545","1.4346177160163398","GDSC2"
"Serdemetan","1133","MKN45","925340","STAD","digestive_system","stomach","5.2296789590511246",".96179273471198135","10",".034187566433259493","1.161918232184147","GDSC2"
"Serdemetan","1133","NCI-H810","925341","UNCLASSIFIED","lung","lung_NSCLC_large_cell","3.8488044732855888",".9400068802687378","10",".079905445391152491",".077959904502667793","GDSC2"
"Serdemetan","1133","MFH-ino","925343","UNCLASSIFIED","soft_tissue","soft_tissue_other","3.5300235972396177",".88820222985770447","10",".10588496443589694","-.17227658611078783","GDSC2"
"Serdemetan","1133","NOS-1","925345","UNCLASSIFIED","bone","osteosarcoma","3.6852281137255489",".95540237788191518","10",".074955378323503574","-.050444203897254791","GDSC2"
"Serdemetan","1133","PANC-03-27","925346","PAAD","pancreas","pancreas","4.4883396169852672",".95845510986030558","10",".037608551671472014",".57998195792189799","GDSC2"
"Serdemetan","1133","PANC-08-13","925347","PAAD","pancreas","pancreas","5.6525167713059119",".96877054684212383","10",".05439085524697742","1.4938372969339737","GDSC2"
"Serdemetan","1133","PANC-10-05","925348","PAAD","pancreas","pancreas","5.9056809727582564",".92983121814461667","10",".049486020829144467","1.6925660353268528","GDSC2"
"Serdemetan","1133","RL95-2","930082","UNCLASSIFIED","urogenital_system","endometrium","3.8475249279949741",".95024780257296027","10",".053709264870430817",".076955487527986352","GDSC2"
"Serdemetan","1133","RO82-W-1","930083","THCA","thyroid","thyroid","6.5307300958165433",".94270172361598603","10",".050745679900937292","2.1832168577826137","GDSC2"
"Serdemetan","1133","SiHa","930297","CESC","urogenital_system","cervix","4.7474282162531081",".97128313018053869","10",".0561248794267614",".78336122785461149","GDSC2"
"Serdemetan","1133","SKG-IIIa","930298","CESC","urogenital_system","cervix","5.8500760248647294",".96827659058159532","10",".060774688866186526","1.6489172845165512","GDSC2"
